,category,amt,first,last,gender,street,city,state,lat,long,merch_lat,merch_long,is_fraud,trans_datetime,age,geometry
3382,shopping_pos,697.68,Christie,Mendoza,F,53142 Katrina Roads Suite 889,Monitor,WA,47.4852,-120.4158,48.424664,-121.241303,1,2019-09-01 22:33:06,56,POINT (-121.241303 48.424664)
3383,misc_net,743.3,Nicholas,Osborne,M,7538 Carrie Meadow Suite 574,Claremont,CA,34.1092,-117.7183,33.283995000000004,-118.196633,1,2019-09-01 22:37:26,69,POINT (-118.196633 33.283995000000004)
3384,shopping_net,833.05,Nicholas,Osborne,M,7538 Carrie Meadow Suite 574,Claremont,CA,34.1092,-117.7183,33.229541,-117.998709,1,2019-09-01 22:50:18,69,POINT (-117.998709 33.229541)
3385,shopping_net,1065.33,Donald,Evans,M,1287 Michael Roads,Washoe Valley,NV,39.2669,-119.8174,39.793906,-118.94076,1,2019-09-01 22:51:18,35,POINT (-118.94076 39.793906)
3386,shopping_pos,849.0,Christie,Mendoza,F,53142 Katrina Roads Suite 889,Monitor,WA,47.4852,-120.4158,47.987815000000005,-121.19276200000002,1,2019-09-01 22:57:26,56,POINT (-121.19276200000002 47.987815000000005)
3387,shopping_pos,927.42,Christie,Mendoza,F,53142 Katrina Roads Suite 889,Monitor,WA,47.4852,-120.4158,47.306774,-121.194527,1,2019-09-01 22:59:10,56,POINT (-121.194527 47.306774)
3388,misc_net,658.17,Nicholas,Osborne,M,7538 Carrie Meadow Suite 574,Claremont,CA,34.1092,-117.7183,33.468022,-117.494752,1,2019-09-01 23:02:27,69,POINT (-117.494752 33.468022)
3389,shopping_net,914.9,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,38.5662,-121.3286,38.013647,-122.306304,1,2019-09-01 23:25:15,46,POINT (-122.306304 38.013647)
3390,misc_net,788.72,Donald,Evans,M,1287 Michael Roads,Washoe Valley,NV,39.2669,-119.8174,39.008477,-118.873315,1,2019-09-01 23:37:40,35,POINT (-118.873315 39.008477)
3391,shopping_net,1002.17,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,38.5662,-121.3286,38.823098,-120.400279,1,2019-09-01 23:47:29,46,POINT (-120.400279 38.823098)
3392,grocery_pos,299.46,Nicholas,Osborne,M,7538 Carrie Meadow Suite 574,Claremont,CA,34.1092,-117.7183,33.662603999999995,-118.614102,1,2019-09-02 00:47:32,69,POINT (-118.614102 33.662603999999995)
3393,grocery_pos,325.11,Nicholas,Osborne,M,7538 Carrie Meadow Suite 574,Claremont,CA,34.1092,-117.7183,34.628466,-117.159585,1,2019-09-02 01:24:46,69,POINT (-117.159585 34.628466)
3394,shopping_pos,1055.61,Nicholas,Osborne,M,7538 Carrie Meadow Suite 574,Claremont,CA,34.1092,-117.7183,35.079248,-116.843317,1,2019-09-02 16:29:38,69,POINT (-116.843317 35.079248)
3395,misc_net,846.07,Nicholas,Osborne,M,7538 Carrie Meadow Suite 574,Claremont,CA,34.1092,-117.7183,35.018202,-118.661908,1,2019-09-02 22:53:25,69,POINT (-118.661908 35.018202)
3396,shopping_pos,845.63,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,42.9373,-87.9943,43.651402,-88.433041,1,2019-09-03 01:10:25,44,POINT (-88.433041 43.651402)
3397,gas_transport,10.59,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,42.9373,-87.9943,42.881239,-88.087477,1,2019-09-03 02:00:03,44,POINT (-88.087477 42.881239)
3398,grocery_pos,292.73,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,33.9143,-118.3493,33.794068,-118.674993,1,2019-09-03 03:46:11,30,POINT (-118.674993 33.794068)
3399,home,242.24,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,42.9373,-87.9943,42.624691,-87.635021,1,2019-09-03 19:37:59,44,POINT (-87.635021 42.624691)
3400,kids_pets,20.35,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,42.9373,-87.9943,42.832923,-88.637116,1,2019-09-03 21:45:36,44,POINT (-88.637116 42.832923)
3401,kids_pets,19.9,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,42.9373,-87.9943,42.106761,-88.65146700000001,1,2019-09-03 22:41:53,44,POINT (-88.65146700000001 42.106761)
3402,entertainment,537.37,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,42.9373,-87.9943,43.552235,-88.45922900000001,1,2019-09-04 00:47:45,44,POINT (-88.45922900000001 43.552235)
3403,gas_transport,9.25,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,33.9143,-118.3493,33.818106,-119.070689,1,2019-09-04 03:36:14,30,POINT (-119.070689 33.818106)
3404,shopping_net,931.13,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,33.9143,-118.3493,34.844533,-118.528868,1,2019-09-04 21:51:03,30,POINT (-118.528868 34.844533)
3405,shopping_net,821.14,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,33.9143,-118.3493,33.931882,-118.674955,1,2019-09-04 22:09:59,30,POINT (-118.674955 33.931882)
3406,shopping_pos,978.77,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,33.9143,-118.3493,33.137224,-117.679253,1,2019-09-04 22:26:31,30,POINT (-117.679253 33.137224)
3407,shopping_net,906.07,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,33.9143,-118.3493,34.756703,-118.793402,1,2019-09-04 22:43:22,30,POINT (-118.793402 34.756703)
3408,personal_care,17.49,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,42.9373,-87.9943,43.263949,-87.439679,1,2019-09-04 23:09:24,44,POINT (-87.439679 43.263949)
3409,misc_pos,9.29,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,33.9143,-118.3493,33.884948,-118.748947,1,2019-09-04 23:20:36,30,POINT (-118.748947 33.884948)
3410,shopping_net,905.72,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,33.9143,-118.3493,34.336958,-118.145772,1,2019-09-04 23:42:24,30,POINT (-118.145772 34.336958)
3411,gas_transport,8.02,Benjamin,Harris,M,0881 Lori Pines,Chester,MD,38.9583,-76.2842,38.909551,-75.673518,1,2019-09-05 00:05:24,44,POINT (-75.673518 38.909551)
3412,grocery_pos,271.33,Benjamin,Harris,M,0881 Lori Pines,Chester,MD,38.9583,-76.2842,38.455239,-76.549136,1,2019-09-05 00:06:59,44,POINT (-76.549136 38.455239)
3413,gas_transport,7.0,Benjamin,Harris,M,0881 Lori Pines,Chester,MD,38.9583,-76.2842,39.635797,-76.572507,1,2019-09-05 00:47:40,44,POINT (-76.572507 39.635797)
3414,grocery_net,7.21,Benjamin,Harris,M,0881 Lori Pines,Chester,MD,38.9583,-76.2842,39.931111,-76.017438,1,2019-09-05 03:25:23,44,POINT (-76.017438 39.931111)
3415,shopping_net,1149.92,Benjamin,Harris,M,0881 Lori Pines,Chester,MD,38.9583,-76.2842,39.830041,-75.810898,1,2019-09-05 14:12:01,44,POINT (-75.810898 39.830041)
3416,misc_pos,8.27,Benjamin,Harris,M,0881 Lori Pines,Chester,MD,38.9583,-76.2842,38.164342,-76.71561700000001,1,2019-09-05 22:31:59,44,POINT (-76.71561700000001 38.164342)
3417,shopping_net,1191.33,Benjamin,Harris,M,0881 Lori Pines,Chester,MD,38.9583,-76.2842,38.581791,-75.835669,1,2019-09-05 23:51:08,44,POINT (-75.835669 38.581791)
3418,misc_net,825.33,Benjamin,Harris,M,0881 Lori Pines,Chester,MD,38.9583,-76.2842,38.017854,-76.915163,1,2019-09-06 02:34:37,44,POINT (-76.915163 38.017854)
3419,grocery_pos,299.03,Benjamin,Harris,M,0881 Lori Pines,Chester,MD,38.9583,-76.2842,38.40166,-76.709807,1,2019-09-06 03:47:29,44,POINT (-76.709807 38.40166)
3420,shopping_net,1155.46,Kara,Miles,F,2076 Thomas Roads Suite 970,Cassatt,SC,34.3424,-80.5,33.824937,-79.999193,1,2019-09-06 22:51:48,64,POINT (-79.999193 33.824937)
3421,shopping_net,1088.61,Benjamin,Harris,M,0881 Lori Pines,Chester,MD,38.9583,-76.2842,38.693279,-75.653807,1,2019-09-06 23:28:07,44,POINT (-75.653807 38.693279)
3422,grocery_pos,277.54,Kara,Miles,F,2076 Thomas Roads Suite 970,Cassatt,SC,34.3424,-80.5,35.035106,-79.98741700000001,1,2019-09-06 23:42:56,64,POINT (-79.98741700000001 35.035106)
3423,gas_transport,9.66,Kara,Miles,F,2076 Thomas Roads Suite 970,Cassatt,SC,34.3424,-80.5,34.570761,-81.21487900000001,1,2019-09-07 00:26:18,64,POINT (-81.21487900000001 34.570761)
3424,grocery_pos,316.92,Aaron,Rogers,M,969 Huerta Path Apt. 270,Valentine,NE,42.8062,-100.6215,43.172275,-100.211474,1,2019-09-07 00:41:29,80,POINT (-100.211474 43.172275)
3425,grocery_pos,287.86,Aaron,Rogers,M,969 Huerta Path Apt. 270,Valentine,NE,42.8062,-100.6215,43.098764,-101.273137,1,2019-09-07 01:19:13,80,POINT (-101.273137 43.098764)
3426,grocery_pos,306.52,Aaron,Rogers,M,969 Huerta Path Apt. 270,Valentine,NE,42.8062,-100.6215,42.953308,-100.881318,1,2019-09-07 01:59:55,80,POINT (-100.881318 42.953308)
3427,gas_transport,11.88,Aaron,Rogers,M,969 Huerta Path Apt. 270,Valentine,NE,42.8062,-100.6215,43.500367,-101.482061,1,2019-09-07 03:02:13,80,POINT (-101.482061 43.500367)
3428,grocery_pos,309.71,Kara,Miles,F,2076 Thomas Roads Suite 970,Cassatt,SC,34.3424,-80.5,34.178315000000005,-79.758965,1,2019-09-07 04:27:01,64,POINT (-79.758965 34.178315000000005)
3429,gas_transport,9.18,Aaron,Rogers,M,969 Huerta Path Apt. 270,Valentine,NE,42.8062,-100.6215,42.795521,-100.37868,1,2019-09-07 05:37:26,80,POINT (-100.37868 42.795521)
3430,misc_net,900.8,Kara,Miles,F,2076 Thomas Roads Suite 970,Cassatt,SC,34.3424,-80.5,33.835102,-80.40785799999999,1,2019-09-07 22:03:08,64,POINT (-80.40785799999999 33.835102)
3431,misc_net,688.58,Aaron,Rogers,M,969 Huerta Path Apt. 270,Valentine,NE,42.8062,-100.6215,42.164946,-99.934982,1,2019-09-07 22:23:09,80,POINT (-99.934982 42.164946)
3432,kids_pets,22.51,Kara,Miles,F,2076 Thomas Roads Suite 970,Cassatt,SC,34.3424,-80.5,34.081567,-80.601904,1,2019-09-07 22:26:53,64,POINT (-80.601904 34.081567)
3433,shopping_net,901.18,Aaron,Rogers,M,969 Huerta Path Apt. 270,Valentine,NE,42.8062,-100.6215,43.158184000000006,-100.50442,1,2019-09-07 22:29:03,80,POINT (-100.50442 43.158184000000006)
3434,entertainment,398.82,Kara,Miles,F,2076 Thomas Roads Suite 970,Cassatt,SC,34.3424,-80.5,34.715286,-80.460635,1,2019-09-07 22:33:07,64,POINT (-80.460635 34.715286)
3435,shopping_net,1114.22,Aaron,Rogers,M,969 Huerta Path Apt. 270,Valentine,NE,42.8062,-100.6215,43.552956,-99.668637,1,2019-09-07 22:42:47,80,POINT (-99.668637 43.552956)
3436,shopping_pos,963.64,Aaron,Rogers,M,969 Huerta Path Apt. 270,Valentine,NE,42.8062,-100.6215,42.261439,-99.734046,1,2019-09-07 22:54:07,80,POINT (-99.734046 42.261439)
3437,misc_net,783.49,Kara,Miles,F,2076 Thomas Roads Suite 970,Cassatt,SC,34.3424,-80.5,34.22444,-80.000576,1,2019-09-07 23:43:53,64,POINT (-80.000576 34.22444)
3438,misc_net,743.47,Aaron,Rogers,M,969 Huerta Path Apt. 270,Valentine,NE,42.8062,-100.6215,42.482328,-100.982826,1,2019-09-07 23:45:56,80,POINT (-100.982826 42.482328)
3439,shopping_net,889.68,Aaron,Rogers,M,969 Huerta Path Apt. 270,Valentine,NE,42.8062,-100.6215,42.730098,-101.244631,1,2019-09-07 23:52:10,80,POINT (-101.244631 42.730098)
3440,misc_net,752.3,Aaron,Rogers,M,969 Huerta Path Apt. 270,Valentine,NE,42.8062,-100.6215,43.315039,-99.899053,1,2019-09-07 23:58:26,80,POINT (-99.899053 43.315039)
3441,grocery_pos,290.77,Austin,Phillips,M,89871 Woodard Spring Suite 714,Mineral,VA,37.9986,-77.8781,37.135464,-76.89765,1,2019-09-09 03:10:27,87,POINT (-76.89765 37.135464)
3442,grocery_pos,324.66,Austin,Phillips,M,89871 Woodard Spring Suite 714,Mineral,VA,37.9986,-77.8781,37.975827,-78.555757,1,2019-09-09 03:53:47,87,POINT (-78.555757 37.975827)
3443,shopping_net,1113.9,Austin,Phillips,M,89871 Woodard Spring Suite 714,Mineral,VA,37.9986,-77.8781,37.50248,-77.805879,1,2019-09-09 14:42:57,87,POINT (-77.805879 37.50248)
3444,shopping_net,936.42,Austin,Phillips,M,89871 Woodard Spring Suite 714,Mineral,VA,37.9986,-77.8781,37.621758,-77.712215,1,2019-09-09 16:12:48,87,POINT (-77.712215 37.621758)
3445,misc_pos,6.58,Austin,Phillips,M,89871 Woodard Spring Suite 714,Mineral,VA,37.9986,-77.8781,37.251771000000005,-78.194177,1,2019-09-09 22:03:50,87,POINT (-78.194177 37.251771000000005)
3446,misc_net,750.82,Austin,Phillips,M,89871 Woodard Spring Suite 714,Mineral,VA,37.9986,-77.8781,38.147333,-78.00731999999999,1,2019-09-09 22:22:33,87,POINT (-78.00731999999999 38.147333)
3447,shopping_net,970.36,Austin,Phillips,M,89871 Woodard Spring Suite 714,Mineral,VA,37.9986,-77.8781,37.813031,-78.827451,1,2019-09-09 22:49:38,87,POINT (-78.827451 37.813031)
3448,shopping_pos,976.48,Austin,Phillips,M,89871 Woodard Spring Suite 714,Mineral,VA,37.9986,-77.8781,37.707299,-77.804585,1,2019-09-09 23:18:52,87,POINT (-77.804585 37.707299)
3449,shopping_net,1090.93,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,36.7154,-89.6287,36.333917,-90.242922,1,2019-09-10 00:08:31,46,POINT (-90.242922 36.333917)
3450,food_dining,109.48,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,27.9551,-82.2966,27.521189,-82.506858,1,2019-09-10 01:01:17,46,POINT (-82.506858 27.521189)
3451,grocery_pos,277.69,John,Chandler,M,88325 Brandon Greens Apt. 477,Detroit,MI,42.377,-83.0796,41.570069,-83.386246,1,2019-09-10 01:55:31,55,POINT (-83.386246 41.570069)
3452,grocery_pos,339.79,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,36.7154,-89.6287,36.721113,-90.57449,1,2019-09-10 03:28:12,46,POINT (-90.57449 36.721113)
3453,shopping_net,987.6,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,27.9551,-82.2966,27.131521000000003,-82.308116,1,2019-09-10 03:56:24,46,POINT (-82.308116 27.131521000000003)
3454,food_dining,110.0,Regina,Johnston,F,641 Steven Mall Apt. 299,Westhampton Beach,NY,40.8295,-72.6473,40.339164,-72.751684,1,2019-09-10 05:21:30,47,POINT (-72.751684 40.339164)
3455,misc_pos,7.19,Regina,Johnston,F,641 Steven Mall Apt. 299,Westhampton Beach,NY,40.8295,-72.6473,40.012918,-73.590402,1,2019-09-10 08:28:49,47,POINT (-73.590402 40.012918)
3456,grocery_pos,382.41,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,27.9551,-82.2966,27.783001,-81.769456,1,2019-09-10 08:49:05,46,POINT (-81.769456 27.783001)
3457,misc_pos,7.5,Regina,Johnston,F,641 Steven Mall Apt. 299,Westhampton Beach,NY,40.8295,-72.6473,40.674947,-71.780955,1,2019-09-10 09:29:50,47,POINT (-71.780955 40.674947)
3458,shopping_net,965.55,Tammy,Mathews,F,8498 Lisa Stream,Orange Park,FL,30.1382,-81.7742,30.561692,-81.519706,1,2019-09-10 13:49:52,76,POINT (-81.519706 30.561692)
3459,misc_pos,8.95,Austin,Phillips,M,89871 Woodard Spring Suite 714,Mineral,VA,37.9986,-77.8781,37.173639,-77.262566,1,2019-09-10 15:16:27,87,POINT (-77.262566 37.173639)
3460,misc_net,754.99,Tammy,Mathews,F,8498 Lisa Stream,Orange Park,FL,30.1382,-81.7742,30.474766,-82.325354,1,2019-09-10 17:33:43,76,POINT (-82.325354 30.474766)
3461,shopping_net,915.14,Austin,Phillips,M,89871 Woodard Spring Suite 714,Mineral,VA,37.9986,-77.8781,37.22424,-77.167852,1,2019-09-10 17:44:34,87,POINT (-77.167852 37.22424)
3462,home,213.3,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,36.7154,-89.6287,36.060126,-89.131928,1,2019-09-10 21:40:45,46,POINT (-89.131928 36.060126)
3463,grocery_pos,259.65,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,36.4992,-120.0936,35.827576,-120.45237,1,2019-09-10 22:02:31,52,POINT (-120.45237 35.827576)
3464,grocery_pos,315.42,Austin,Phillips,M,89871 Woodard Spring Suite 714,Mineral,VA,37.9986,-77.8781,37.079491,-78.784817,1,2019-09-10 22:05:35,87,POINT (-78.784817 37.079491)
3465,shopping_pos,875.77,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,36.7154,-89.6287,36.470006,-88.646366,1,2019-09-10 22:08:27,46,POINT (-88.646366 36.470006)
3466,home,223.56,Regina,Johnston,F,641 Steven Mall Apt. 299,Westhampton Beach,NY,40.8295,-72.6473,40.731649,-72.090675,1,2019-09-10 22:08:33,47,POINT (-72.090675 40.731649)
3467,shopping_net,1021.63,Tammy,Mathews,F,8498 Lisa Stream,Orange Park,FL,30.1382,-81.7742,30.790875,-82.76093900000001,1,2019-09-10 22:16:30,76,POINT (-82.76093900000001 30.790875)
3468,shopping_net,1020.35,John,Chandler,M,88325 Brandon Greens Apt. 477,Detroit,MI,42.377,-83.0796,42.938638,-83.67281899999999,1,2019-09-10 22:43:01,55,POINT (-83.67281899999999 42.938638)
3469,travel,8.21,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,27.9551,-82.2966,28.277777,-83.177526,1,2019-09-10 22:48:13,46,POINT (-83.177526 28.277777)
3470,travel,9.1,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,36.4992,-120.0936,37.223939,-121.006292,1,2019-09-10 22:57:14,52,POINT (-121.006292 37.223939)
3471,misc_net,797.73,Tammy,Mathews,F,8498 Lisa Stream,Orange Park,FL,30.1382,-81.7742,30.185671000000003,-82.07889,1,2019-09-10 22:57:25,76,POINT (-82.07889 30.185671000000003)
3472,grocery_pos,315.31,Tammy,Mathews,F,8498 Lisa Stream,Orange Park,FL,30.1382,-81.7742,30.738696,-81.476385,1,2019-09-10 22:58:56,76,POINT (-81.476385 30.738696)
3473,kids_pets,23.06,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,36.7154,-89.6287,35.915007,-88.82589399999999,1,2019-09-10 23:22:26,46,POINT (-88.82589399999999 35.915007)
3474,misc_pos,48.42,Willie,Jordan,M,529 West Key,Spearsville,LA,32.955,-92.587,32.608824,-93.426941,1,2019-09-10 23:25:30,68,POINT (-93.426941 32.608824)
3475,entertainment,436.27,Austin,Phillips,M,89871 Woodard Spring Suite 714,Mineral,VA,37.9986,-77.8781,37.785418,-77.543929,1,2019-09-10 23:34:11,87,POINT (-77.543929 37.785418)
3476,misc_net,841.07,Willie,Jordan,M,529 West Key,Spearsville,LA,32.955,-92.587,32.447576,-92.774463,1,2019-09-10 23:35:10,68,POINT (-92.774463 32.447576)
3477,shopping_net,995.42,John,Chandler,M,88325 Brandon Greens Apt. 477,Detroit,MI,42.377,-83.0796,42.743659,-83.776271,1,2019-09-10 23:38:29,55,POINT (-83.776271 42.743659)
3478,misc_net,742.26,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,36.4992,-120.0936,36.130492,-119.630592,1,2019-09-10 23:42:39,52,POINT (-119.630592 36.130492)
3479,shopping_net,909.8,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,36.7154,-89.6287,36.706384,-89.228278,1,2019-09-11 00:11:47,46,POINT (-89.228278 36.706384)
3480,gas_transport,12.41,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,36.7154,-89.6287,37.623934000000006,-90.532053,1,2019-09-11 00:30:36,46,POINT (-90.532053 37.623934000000006)
3481,misc_pos,793.81,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,36.7154,-89.6287,37.437569,-90.269994,1,2019-09-11 00:35:47,46,POINT (-90.269994 37.437569)
3482,shopping_pos,851.59,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,36.7154,-89.6287,37.191913,-88.87200899999999,1,2019-09-11 00:36:23,46,POINT (-88.87200899999999 37.191913)
3483,misc_pos,9.21,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,27.9551,-82.2966,28.08,-82.09187,1,2019-09-11 00:46:36,46,POINT (-82.09187 28.08)
3484,grocery_net,13.49,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,30.251,-92.5002,30.006188,-92.535892,1,2019-09-11 00:55:35,53,POINT (-92.535892 30.006188)
3485,entertainment,492.67,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,27.9551,-82.2966,27.129351,-83.190653,1,2019-09-11 00:56:39,46,POINT (-83.190653 27.129351)
3486,grocery_pos,287.35,Tammy,Mathews,F,8498 Lisa Stream,Orange Park,FL,30.1382,-81.7742,30.524934,-81.685273,1,2019-09-11 01:22:58,76,POINT (-81.685273 30.524934)
3487,grocery_pos,312.41,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,30.251,-92.5002,29.447413,-92.265367,1,2019-09-11 01:23:21,53,POINT (-92.265367 29.447413)
3488,gas_transport,11.34,Tammy,Mathews,F,8498 Lisa Stream,Orange Park,FL,30.1382,-81.7742,31.133664000000003,-81.335049,1,2019-09-11 01:23:57,76,POINT (-81.335049 31.133664000000003)
3489,gas_transport,10.34,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,36.4992,-120.0936,35.973163,-120.150937,1,2019-09-11 02:05:26,52,POINT (-120.150937 35.973163)
3490,grocery_pos,376.23,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,36.7154,-89.6287,36.378288,-90.041597,1,2019-09-11 02:39:56,46,POINT (-90.041597 36.378288)
3491,shopping_net,941.63,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,27.9551,-82.2966,28.155899,-83.224183,1,2019-09-11 02:50:31,46,POINT (-83.224183 28.155899)
3492,gas_transport,11.34,Regina,Johnston,F,641 Steven Mall Apt. 299,Westhampton Beach,NY,40.8295,-72.6473,41.160297,-72.726866,1,2019-09-11 02:55:05,47,POINT (-72.726866 41.160297)
3493,food_dining,113.03,Regina,Johnston,F,641 Steven Mall Apt. 299,Westhampton Beach,NY,40.8295,-72.6473,41.651764,-72.630663,1,2019-09-11 03:13:05,47,POINT (-72.630663 41.651764)
3494,grocery_pos,299.35,John,Chandler,M,88325 Brandon Greens Apt. 477,Detroit,MI,42.377,-83.0796,43.19883,-82.218175,1,2019-09-11 05:13:30,55,POINT (-82.218175 43.19883)
3495,grocery_pos,284.72,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,36.4992,-120.0936,36.635682,-120.485818,1,2019-09-11 06:34:12,52,POINT (-120.485818 36.635682)
3496,misc_net,844.23,Tammy,Mathews,F,8498 Lisa Stream,Orange Park,FL,30.1382,-81.7742,29.467061,-81.94567099999999,1,2019-09-11 12:22:06,76,POINT (-81.94567099999999 29.467061)
3497,misc_pos,49.36,Willie,Jordan,M,529 West Key,Spearsville,LA,32.955,-92.587,33.782657,-92.614979,1,2019-09-11 12:43:10,68,POINT (-92.614979 33.782657)
3498,kids_pets,20.1,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,36.4992,-120.0936,37.221085,-120.174354,1,2019-09-11 14:31:41,52,POINT (-120.174354 37.221085)
3499,shopping_pos,903.38,John,Chandler,M,88325 Brandon Greens Apt. 477,Detroit,MI,42.377,-83.0796,43.296479,-82.593226,1,2019-09-11 17:22:38,55,POINT (-82.593226 43.296479)
3500,food_dining,126.51,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,36.7154,-89.6287,36.651825,-89.370378,1,2019-09-11 17:51:46,46,POINT (-89.370378 36.651825)
3501,kids_pets,17.97,Jared,Camacho,M,4257 Perez Mall,Canton,OH,40.8027,-81.3739,40.139961,-81.541851,1,2019-09-11 18:02:12,62,POINT (-81.541851 40.139961)
3502,shopping_net,930.86,Jared,Camacho,M,4257 Perez Mall,Canton,OH,40.8027,-81.3739,40.214782,-82.293695,1,2019-09-11 21:27:31,62,POINT (-82.293695 40.214782)
3503,shopping_pos,978.39,Jared,Camacho,M,4257 Perez Mall,Canton,OH,40.8027,-81.3739,40.913185,-81.249326,1,2019-09-11 22:23:10,62,POINT (-81.249326 40.913185)
3504,misc_net,820.01,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,36.4992,-120.0936,36.286208,-119.458995,1,2019-09-11 22:23:21,52,POINT (-119.458995 36.286208)
3505,food_dining,147.41,Regina,Johnston,F,641 Steven Mall Apt. 299,Westhampton Beach,NY,40.8295,-72.6473,40.422919,-73.619969,1,2019-09-11 22:24:25,47,POINT (-73.619969 40.422919)
3506,home,286.87,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,36.7154,-89.6287,36.588699,-88.720514,1,2019-09-11 22:27:25,46,POINT (-88.720514 36.588699)
3507,home,248.04,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,36.7154,-89.6287,35.844007,-89.249414,1,2019-09-11 22:47:16,46,POINT (-89.249414 35.844007)
3508,grocery_pos,277.9,Jared,Camacho,M,4257 Perez Mall,Canton,OH,40.8027,-81.3739,40.717739,-80.997587,1,2019-09-11 22:51:23,62,POINT (-80.997587 40.717739)
3509,shopping_net,904.31,John,Chandler,M,88325 Brandon Greens Apt. 477,Detroit,MI,42.377,-83.0796,42.68025,-83.614727,1,2019-09-11 22:58:11,55,POINT (-83.614727 42.68025)
3510,health_fitness,19.38,Regina,Johnston,F,641 Steven Mall Apt. 299,Westhampton Beach,NY,40.8295,-72.6473,41.70233,-72.54836800000001,1,2019-09-11 23:02:04,47,POINT (-72.54836800000001 41.70233)
3511,shopping_net,812.56,Willie,Jordan,M,529 West Key,Spearsville,LA,32.955,-92.587,33.750626000000004,-92.034283,1,2019-09-11 23:12:16,68,POINT (-92.034283 33.750626000000004)
3512,food_dining,120.48,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,30.251,-92.5002,29.655374,-92.549072,1,2019-09-11 23:14:01,53,POINT (-92.549072 29.655374)
3513,grocery_pos,291.69,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,36.4992,-120.0936,36.437697,-119.51509,1,2019-09-11 23:26:57,52,POINT (-119.51509 36.437697)
3514,kids_pets,23.42,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,27.9551,-82.2966,28.078538,-81.527307,1,2019-09-11 23:33:44,46,POINT (-81.527307 28.078538)
3515,shopping_net,1012.94,John,Chandler,M,88325 Brandon Greens Apt. 477,Detroit,MI,42.377,-83.0796,43.34681,-82.859821,1,2019-09-11 23:34:54,55,POINT (-82.859821 43.34681)
3516,kids_pets,22.1,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,36.7154,-89.6287,36.520085,-90.241957,1,2019-09-11 23:35:39,46,POINT (-90.241957 36.520085)
